name,slug,hex,brand,line,source_url,upstream_note,access_date,notes
PANTONE 7703-C,7703-c,#009CBD,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 630-C,630-c,#77C5D5,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 313-C,313-c,#0092BC,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 3145-C,3145-c,#00778B,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 7714-C,7714-c,#007680,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 323-C,323-c,#005F61,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 7471-C,7471-c,#7EDDD3,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 5513-C,5513-c,#ABC7CA,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 7718-C,7718-c,#007672,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 327-C,327-c,#008675,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 3282-C,3282-c,#008578,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 3295-C,3295-c,#007864,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 3308-C,3308-c,#034638,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 573-C,573-c,#B5E3D8,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 558-C,558-c,#9ABEAA,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 5575-C,5575-c,#92ACA0,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 5635-C,5635-c,#94A596,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 5487-C,5487-c,#5D7975,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 626-C,626-c,#285C4D,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 337-C,337-c,#8FD6BD,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 7724-C,7724-c,#00966C,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 3395-C,3395-c,#00C389,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 347-C,347-c,#009A44,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 355-C,355-c,#009639,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 7483-C,7483-c,#275D38,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 7736-C,7736-c,#395542,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 358-C,358-c,#ADDC91,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 7486-C,7486-c,#BCE194,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 367-C,367-c,#A4D65E,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 375-C,375-c,#97D700,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 576-C,576-c,#789D4A,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 5757-C,5757-c,#6D712E,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 5815-C,5815-c,#555025,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 7492-C,7492-c,#BFCC80,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 7745-C,7745-c,#ABAD23,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 381-C,381-c,#CEDC00,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 389-C,389-c,#D0DF00,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 583-C,583-c,#B7BF10,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 398-C,398-c,#ADA400,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 3995-C,3995-c,#685C20,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 607-C,607-c,#EBE49A,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 460-C,460-c,#E4D77E,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 616-C,616-c,#D0C883,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 7754-C,7754-c,#A08629,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 7762-C,7762-c,#5D6439,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 7770-C,7770-c,#635939,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 4485-C,4485-c,#614F25,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 7499-C,7499-c,#F1E6B2,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 467-C,467-c,#D3BC8D,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 7508-C,7508-c,#E1B87F,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 722-C,722-c,#C88242,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 471-C,471-c,#B86125,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 731-C,731-c,#774212,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
